cpe_vendor,cpe_product,cpe_version
cisco,ios,15.0\(2\)sqd7
cisco,ios,15.8\(3\)m
cisco,ios,12.3\(13a\)bc
cisco,ios,12.2\(4\)mb1
cisco,ios,12.3\(14\)ym6
cisco,ios,15.1\(2\)t2a
cisco,ios,12.2\(25\)ey4
cisco,ios,12.2\(11\)yr
cisco,ios,15.5\(3\)s1
cisco,ios,15.4\(1\)s2
cisco,ios,15.5\(1\)sy5
cisco,ios,12.3\(8\)t1
cisco,ios_xe,3.4.6sg
cisco,ios,12.2\(18\)so6
cisco,ios,15.5\(3\)s6b
cisco,ios,12.3\(8\)xy2
cisco,ios,12.4\(12a\)
cisco,ios_xe,17.6.5a
cisco,ios,12.2\(4\)xl4
cisco,ios,12.2\(16\)bx2
cisco,ios,12.2\(25\)sw2
cisco,ios,12.2\(18\)sxd4
cisco,ios,15.2\(4\)jb5
cisco,ios,12.2\(13\)ja1
cisco,ios,12.4\(3\)jk2
cisco,ios,12.4\(24\)t4f
cisco,ios_xe,3.9.1e
cisco,ios,12.3\(7\)jx1
cisco,ios_xe,16.6.1
cisco,ios,12.2\(11\)yx
cisco,ios,15.2\(4\)s
cisco,ios,15.4\(1\)s1
cisco,ios_xe,16.12.1c
cisco,ios_xe,3.17.3s
cisco,ios,12.3\(2\)xa
cisco,ios_xe,17.3.4
cisco,ios,12.2\(33\)sxi8
cisco,ios,12.3\(23\)bc8
cisco,ios,12.2\(4\)b3
cisco,ios,12.2\(18\)ixf1
cisco,ios,12.2\(4\)xm2
cisco,ios_xe,16.7.3
cisco,ios,12.2\(8\)bc2a
cisco,ios,15.0\(2\)se10
cisco,ios,12.3\(11\)ja3
cisco,ios,12.2\(12h\)m1
cisco,ios,12.4\(22\)xr2
cisco,ios,15.3\(3\)m5
cisco,ios,15.2\(2\)jb2
cisco,ios,12.2\(25\)sw12
cisco,ios_xe,16.7.1a
cisco,ios,12.4\(25e\)jap12
cisco,ios,12.4\(15\)xr6
cisco,ios,12.3\(8\)yg4
cisco,ios,12.2\(33\)scb9
cisco,ios_xe,3.6.5be
cisco,ios,15.3\(3\)ji4
cisco,ios,12.4\(20\)t
cisco,ios,12.2\(8\)mc2b
cisco,ios,12.2\(33\)sci1a
cisco,ios_xe,16.8.1b
cisco,ios,12.2\(25\)ey1
cisco,ios,15.1\(3\)mra3
cisco,ios,12.2\(4\)xv4a
cisco,ios,12.2\(33\)scj2
cisco,ios,12.3\(17b\)bc5
cisco,ios,15.3\(2\)s
cisco,ios,15.1\(3\)t1
cisco,ios,15.1\(2\)sy16
cisco,ios,12.4\(15\)t8
cisco,ios,15.3\(3\)jpi10
cisco,ios,15.1\(2\)sg8
cisco,ios,15.1\(4\)m4
cisco,ios_xe,16.3.7
cisco,ios_xe,17.9.6
cisco,ios,12.3\(17b\)bc8
cisco,ios,15.2\(8\)e4
cisco,ios,12.2\(18\)sxf2
cisco,ios,12.2\(28\)sb5
cisco,ios,12.2\(44\)se2
cisco,ios,15.0\(2\)se
cisco,ios,15.3\(1\)t1
cisco,ios_xe,3.12.1s
cisco,ios,12.2\(33\)sb9
cisco,ios,12.2\(33\)srd
cisco,ios,15.9\(3\)m5
cisco,ios_xe,3.4.0sg
cisco,ios,12.2\(33\)sra3
cisco,ios,15.3\(3\)ja10
cisco,ios,12.4\(15\)xl5
cisco,ios_xe,3.2.1se
cisco,ios,15.3\(3\)m
cisco,ios,15.2\(8\)e3
cisco,ios_xe,3.16.10s
cisco,ios,12.3\(8\)jed
cisco,ios,12.2\(12h\)
cisco,ios,12.3\(8\)jec2
cisco,ios,15.3\(3\)jd17
cisco,ios,12.3\(8\)xx1
cisco,ios,12.2\(5c\)
cisco,ios,15.0\(2\)se11
cisco,ios_xe,3.11.9e
cisco,ios,12.2\(11\)yz1
cisco,ios,12.2\(33\)scj4
cisco,ios,15.8\(3\)m1
cisco,ios,15.3\(3\)jk10
cisco,ios,12.2\(13c\)
cisco,ios,12.4\(15\)xq2b
cisco,ios,12.4\(11\)xw3
cisco,ios,15.3\(3\)jpj4
cisco,ios,12.2\(8\)yw2
cisco,ios,12.3\(4\)xq
cisco,ios,15.3\(3\)jaa12
cisco,ios,15.3\(3\)jnd2
cisco,ios,12.2\(58\)se1
cisco,ios,12.2\(33\)scg5
cisco,ios,12.2\(17e\)
cisco,ios,12.2\(52\)ey2
cisco,ios,12.2\(33\)sci3
cisco,ios,12.4\(15\)xq6
cisco,ios,12.3\(17b\)bc4
cisco,ios,12.2\(14\)sz6
cisco,ios,12.2\(60\)ez8
cisco,ios,15.0\(1\)m8
cisco,ios,12.2\(33\)srd1
cisco,ios,12.2\(33\)scc
cisco,ios,12.4\(14\)xk
cisco,ios,15.2\(4\)e5
cisco,ios_xe,16.12.1z2
cisco,ios,12.2\(33\)sch5
cisco,ios,15.0\(1\)m3
cisco,ios,12.3\(2\)t6
cisco,ios,12.2\(2\)by1
cisco,ios,12.2\(40a\)
cisco,ios,15.3\(3\)jpj11
cisco,ios,15.9\(3\)m8
cisco,ios_xe,3.7.4s
cisco,ios_xe,3.5.1sq
cisco,ios,12.2\(8\)zb4a
cisco,ios,12.3\(2\)ja3
cisco,ios,12.3\(8\)xy7
cisco,ios,12.3\(11\)t6
cisco,ios,12.2\(27a\)
cisco,ios_xe,16.12.1a
cisco,ios,12.3\(8\)jea3
cisco,ios,12.3\(8\)t4
cisco,ios,15.5\(3\)s4
cisco,ios,12.4\(6\)xt1
cisco,ios,12.3\(5a\)b
cisco,ios,15.7\(3\)m6
cisco,ios,12.4\(11\)xw9
cisco,ios,15.1\(1\)t
cisco,ios,15.2\(4\)m5
cisco,ios,12.2\(17b\)
cisco,ios,12.3\(17c\)
cisco,ios,15.2\(3a\)e
cisco,ios,15.2\(4\)e
cisco,ios,15.3\(3\)jc4
cisco,ios,15.0\(2\)sqd4
cisco,ios,12.3\(8\)xy4
cisco,ios,15.0\(2\)sqd5
cisco,ios,12.3\(1a\)bw
cisco,ios,12.2\(35\)se4
cisco,ios_xe,3.9.0as
cisco,ios,12.2\(18\)sxf3
cisco,ios,12.2\(53\)sg8
cisco,ios,12.2\(18\)sxf16
cisco,ios,12.2\(31\)sb7
cisco,ios,12.3\(10a\)
cisco,ios_xe,16.12.1t
cisco,ios,12.2\(8\)by1
cisco,ios,12.3\(18\)
cisco,ios,12.3\(7\)xr6
cisco,ios,12.2\(25\)ewa13
cisco,ios,15.3\(3\)jf14
cisco,ios_xe,16.9.6
cisco,ios,15.3\(3\)jax2
cisco,ios,15.2\(3\)e2
cisco,ios,12.3\(15b\)
cisco,ios,12.4\(2\)xa
cisco,ios_xe,16.12.10a
cisco,ios,12.2\(50\)sq5
cisco,ios_xe,3.16.1s
cisco,ios,12.2\(4\)ya12
cisco,ios,12.3\(5a\)
cisco,ios,15.1\(3\)svj2
cisco,ios_xe,3.16.7as
cisco,ios,12.2\(31\)sb9
cisco,ios,12.3\(7\)jx3
cisco,ios,15.5\(3\)m0a
cisco,ios,15.3\(3\)s
cisco,ios,15.0\(1\)m10
cisco,ios,15.0\(1\)ex
cisco,ios,12.3\(14\)ym4
cisco,ios,12.3\(11\)ja4
cisco,ios,12.2\(18\)sxf5
cisco,ios,12.2\(15\)cx
cisco,ios,12.4\(15\)xz1
cisco,ios,12.2\(4\)ya2
cisco,ios,12.2\(33\)scc3
cisco,ios,12.2\(50\)sq4
cisco,ios,12.3\(7\)xs2
cisco,ios_xe,16.6.6
cisco,ios,15.3\(3\)s6
cisco,ios,12.2\(18\)ew6
cisco,ios,12.2\(25\)s5
cisco,ios,12.2\(54\)se
cisco,ios,12.2\(10g\)
cisco,ios,12.4\(15\)md4
cisco,ios,12.4\(25e\)jam4
cisco,ios,15.1\(4\)m
cisco,ios,12.2\(4\)bc1
cisco,ios,12.3\(1a\)
cisco,ios,15.4\(1\)s3
cisco,ios,15.1\(4\)m5
cisco,ios,12.4\(4\)xc3
cisco,ios,12.2\(18\)se1
cisco,ios,15.3\(3\)jnd3
cisco,ios,12.4\(3\)jk4
cisco,ios,12.2\(2\)dd3
cisco,ios,15.5\(3\)s1a
cisco,ios,12.2\(33\)sxi9
cisco,ios_xe,16.12.1x
cisco,ios,15.3\(3\)jd14
cisco,ios_xe,3.16.4ds
cisco,ios_xe,3.10.4s
cisco,ios,15.6\(1\)s3
cisco,ios,12.3\(13a\)bc3
cisco,ios,15.2\(1\)sy2
cisco,ios,12.2\(25\)se2
cisco,ios,15.1\(2\)sg7
cisco,ios,15.2\(7\)e11
cisco,ios,12.2\(12\)da8
cisco,ios,12.2\(22\)s
cisco,ios,12.3\(10f\)
cisco,ios,15.3\(3\)jpn6
cisco,ios,12.2\(33\)sxh7
cisco,ios,12.2\(33\)sxj1
cisco,ios,12.3\(9c\)
cisco,ios,15.6\(1\)t
cisco,ios,15.4\(1\)t4
cisco,ios,15.5\(1\)sy1
cisco,ios_xe,17.6.8
cisco,ios,12.4\(24\)t5
cisco,ios,12.2\(50\)sq
cisco,ios,15.2\(5b\)e
cisco,ios_xe,3.4.1sg
cisco,ios_xe,16.9.1
cisco,ios,12.4\(3g\)jma
cisco,ios,12.2\(2\)b4
cisco,ios,12.2\(4\)xm3
cisco,ios_xe,17.9.1
cisco,ios,12.4\(12\)
cisco,ios,15.3\(3\)jk5
cisco,ios,12.2\(10\)da1
cisco,ios,15.5\(1\)s3
cisco,ios_xe,16.1.3
cisco,ios,12.2\(20\)se2
cisco,ios,12.3\(3\)b
cisco,ios,12.4\(6\)t2
cisco,ios,12.2\(3c\)
cisco,ios,12.4\(20\)t1
cisco,ios,12.4\(2\)t1
cisco,ios_xe,16.3.2
cisco,ios,12.2\(13\)zc
cisco,ios,15.1\(4\)m6
cisco,ios,12.2\(33\)cy1
cisco,ios,12.2\(17f\)
cisco,ios,12.4\(11\)t2
cisco,ios,15.3\(3\)jbb4
cisco,ios,12.3\(21a\)bc7
cisco,ios,12.2\(2\)by
cisco,ios,12.2\(24b\)
cisco,ios,12.2\(60\)ez7
cisco,ios,12.3\(11\)yk1
cisco,ios_xe,3.2.6sg
cisco,ios,15.5\(3\)s2
cisco,ios,12.2\(33\)scg1
cisco,ios,12.2\(4\)xw
cisco,ios,12.3\(14\)ym3
cisco,ios,15.0\(1\)xa3
cisco,ios,12.3\(8\)xx2d
cisco,ios,12.2\(33\)sxj4
cisco,ios,12.2\(26\)sv1
cisco,ios,12.3\(22a\)
cisco,ios,15.2\(1\)s
cisco,ios,15.3\(3\)m9
cisco,ios,12.2\(4\)bw2
cisco,ios_xe,17.12.1
cisco,ios,12.3\(2\)jl2
cisco,ios,12.3\(9a\)bc5
cisco,ios,12.2\(16a\)
cisco,ios,12.2\(31\)sga11
cisco,ios,15.0\(2\)sqd
cisco,ios,15.0\(1\)se
cisco,ios,12.3\(8\)jea2
cisco,ios,15.3\(3\)jda16
cisco,ios,12.4\(24\)t4b
cisco,ios,12.2\(33\)ste0
cisco,ios,15.3\(3\)jda17
cisco,ios,12.2\(14\)s16
cisco,ios,12.2\(10\)da9
cisco,ios,12.2\(13\)ja2
cisco,ios,12.2\(17d\)sxb1
cisco,ios,12.4\(3g\)jmb
cisco,ios,12.4\(15\)sw3
cisco,ios,15.2\(4\)gc2
cisco,ios,12.3\(2\)t3
cisco,ios_xe,3.16.1as
cisco,ios,12.2\(25\)seg5
cisco,ios,15.3\(3\)jc5
cisco,ios,12.2\(44\)sq
cisco,ios,12.2\(17d\)sxb3
cisco,ios,12.3\(14\)t
cisco,ios,12.3\(8\)yh
cisco,ios_xe,16.9.4
cisco,ios,12.2\(2\)yk
cisco,ios,15.2\(2\)e10
cisco,ios,15.2\(7\)e2a
cisco,ios_xe,3.10.2e
cisco,ios,12.4\(24\)mdb14
cisco,ios,12.2\(12a\)
cisco,ios,12.2\(16\)b
cisco,ios,12.2\(4\)xl5
cisco,ios,12.2\(25\)sw9
cisco,ios,12.2\(7c\)
cisco,ios,12.2\(12\)
cisco,ios,15.9\(3\)m0a
cisco,ios,12.2\(18\)s5
cisco,ios,12.2\(33\)sca2
cisco,ios,12.4\(3g\)
cisco,ios,12.2\(33\)scb8
cisco,ios,12.4\(22\)xr11
cisco,ios,15.9\(3\)m2
cisco,ios_xe,16.11.1a
cisco,ios,12.4\(11\)sw
cisco,ios,15.3\(3\)jd5
cisco,ios,12.2\(55\)se10
cisco,ios,12.2\(1\)dx
cisco,ios_xe,3.13.3s
cisco,ios,12.2\(18\)sxd1
cisco,ios,15.4\(2\)s2
cisco,ios,12.4\(24\)mdb12
cisco,ios,12.2\(13\)zh8
cisco,ios,12.2\(10\)da3
cisco,ios,12.2\(18\)zya2
cisco,ios_xe,16.4.3
cisco,ios,12.3\(5a\)b5
cisco,ios,12.2\(15\)zl
cisco,ios,12.2\(33\)sb14
cisco,ios,15.8\(3\)m1a
cisco,ios,12.4\(9\)xg
cisco,ios,12.4\(15\)md
cisco,ios,15.9\(3\)m3
cisco,ios,12.2\(18\)sv2
cisco,ios,15.3\(3\)jc1
cisco,ios_xe,3.2.1sg
cisco,ios,12.2\(25\)ewa2
cisco,ios,12.3\(8\)jec
cisco,ios,12.2\(27\)sbc3
cisco,ios,12.3\(23\)bc1
cisco,ios,15.6\(1\)t1
cisco,ios,12.4\(15\)xq8
cisco,ios,12.2\(12b\)
cisco,ios,12.2\(33\)scc2
cisco,ios,12.4\(25b\)
cisco,ios,12.4\(9\)t3
cisco,ios,15.0\(1\)s3a
cisco,ios,12.2\(2\)xh2
cisco,ios,12.2\(11\)bc1a
cisco,ios,12.2\(15\)zj5
cisco,ios_xe,3.16.4as
cisco,ios_xe,3.5.2sq
cisco,ios_xe,16.10.2
cisco,ios_xe,17.10.1b
cisco,ios,12.4\(11\)xw6
cisco,ios,12.2\(32\)
cisco,ios,15.2\(1\)sy1a
cisco,ios,12.2\(29\)svc
cisco,ios,12.2\(46\)sg1
cisco,ios,15.2\(6\)e2b
cisco,ios,12.2\(52\)se
cisco,ios,15.9\(3\)m6a
cisco,ios_xe,3.10.0e
cisco,ios_xe,17.6.6
cisco,ios,12.2\(18\)sxe2
cisco,ios,12.4\(6\)xt
cisco,ios,12.2\(18\)zu1
cisco,ios,12.3\(11\)ja2
cisco,ios,12.2\(53\)sg1
cisco,ios,12.4\(11\)xj
cisco,ios,15.0\(2\)ej
cisco,ios,12.2\(31\)sb13
cisco,ios,15.3\(3\)ja1m
cisco,ios_xe,17.7.1b
cisco,ios_xe,16.10.1b
cisco,ios,12.2\(25\)s12
cisco,ios_xe,3.10.5s
cisco,ios,12.2\(14\)s1
cisco,ios,12.4\(24\)md5
cisco,ios,12.2\(40\)ex2
cisco,ios,12.3\(1a\)b
cisco,ios,12.2\(33\)scg7
cisco,ios,12.4\(4\)xc6
cisco,ios,12.2\(18\)zy1
cisco,ios,12.4\(25e\)jap1n
cisco,ios,15.0\(2\)se12
cisco,ios,12.2\(13e\)
cisco,ios,12.2\(20\)ew
cisco,ios,15.2\(7\)e7
cisco,ios,12.3\(11\)t7
cisco,ios,12.2\(33\)sb10
cisco,ios,12.4\(25e\)jal1
cisco,ios,15.3\(3\)jk
cisco,ios,12.4\(15\)t
cisco,ios_xe,16.10.3
cisco,ios,12.2\(18\)zu2
cisco,ios,12.2\(60\)ez2
cisco,ios,12.2\(33\)scc5
cisco,ios_xe,3.10.2ts
cisco,ios,12.3\(8\)t
cisco,ios,12.2\(2\)dd1
cisco,ios,12.2\(2\)xt2
cisco,ios,12.2\(18\)zya3b
cisco,ios_xe,16.8.2
cisco,ios,15.0\(2\)ex8
cisco,ios,12.2\(33\)scf2
cisco,ios,12.2\(20\)se3
cisco,ios,15.2\(4\)e6
cisco,ios,12.2\(18\)sw
cisco,ios,12.4\(11\)mr
cisco,ios,12.2\(33\)sre14
cisco,ios,12.3\(5a\)b3
cisco,ios_xe,3.18.2s
cisco,ios,12.3\(2\)t4
cisco,ios,15.5\(2\)s
cisco,ios,15.1\(2\)sy4a
cisco,ios,12.3\(23\)bc2
cisco,ios,12.2\(1\)xd1
cisco,ios,12.2\(33\)sra4
cisco,ios_xe,3.15.1cs
cisco,ios,12.2\(18\)sv3
cisco,ios_xe,3.8.2e
cisco,ios,12.2\(9\)yo
cisco,ios,12.4\(11\)md9
cisco,ios,12.2\(6d\)
cisco,ios,12.4\(11\)t4
cisco,ios,15.2\(4\)jn
cisco,ios,12.3\(2\)xa6
cisco,ios,12.3\(23\)bc
cisco,ios,12.2\(46\)se1
cisco,ios,12.4\(11\)t3
cisco,ios,12.2\(2\)b5
cisco,ios,15.6\(3\)m5
cisco,ios,12.2\(4\)mb10
cisco,ios,12.2\(20\)ex
cisco,ios,12.4\(19\)mr1
cisco,ios,12.2\(27\)sbc4
cisco,ios_xe,16.1.2
cisco,ios,12.4\(11\)sw2
cisco,ios,15.2\(4\)e10
cisco,ios_xe,16.9.5
cisco,ios,12.2\(23f\)
cisco,ios,12.2\(33\)scj1a
cisco,ios,12.4\(23a\)
cisco,ios_xe,3.6.9e
cisco,ios,12.2\(50\)se3
cisco,ios,12.3\(2\)t2
cisco,ios,12.2\(53\)ex
cisco,ios,15.2\(1\)sy0a
cisco,ios,15.2\(2\)gc
cisco,ios,12.2\(20\)ew1
cisco,ios,12.2\(44\)se
cisco,ios,12.2\(9\)ye
cisco,ios_xe,3.16.2as
cisco,ios,12.2\(25\)s14
cisco,ios,15.1\(2\)sy10
cisco,ios,12.2\(33\)sra7
cisco,ios,12.3\(2\)xc3
cisco,ios_xe,16.12.11
cisco,ios,15.1\(3\)t2
cisco,ios,12.3\(14\)yu1
cisco,ios,15.1\(2\)sy
cisco,ios,15.2\(4\)jb1
cisco,ios,12.4\(24\)t8
cisco,ios,12.4\(15\)xq7
cisco,ios,12.2\(53\)sg
cisco,ios,12.2\(12j\)
cisco,ios,15.5\(1\)sy3
cisco,ios,12.2\(28c\)
cisco,ios_xe,3.18.9sp
cisco,ios_xe,3.13.0s
cisco,ios,12.4\(24\)mdb16
cisco,ios,12.2\(15\)bc1
cisco,ios,15.2\(7a\)e0b
cisco,ios,15.3\(3\)jpk3
cisco,ios,12.4\(7d\)
cisco,ios,12.2\(28\)sb9
cisco,ios,12.4\(4\)xd12
cisco,ios,15.1\(2\)sy1
cisco,ios,15.0\(2\)ex5
cisco,ios,12.4\(21a\)jx
cisco,ios,12.3\(4\)xk2
cisco,ios,12.2\(14\)za7
cisco,ios,12.2\(20\)s13
cisco,ios,15.1\(4\)m8
cisco,ios,12.2\(4\)mb13a
cisco,ios,12.3\(21a\)bc8
cisco,ios,12.2\(8\)ym
cisco,ios,12.3\(23\)bc4
cisco,ios_xe,16.6.2
cisco,ios,12.2\(33\)src1
cisco,ios,15.2\(7\)e1
cisco,ios,15.3\(3\)ja1
cisco,ios,12.2\(8\)yw
cisco,ios,12.3\(8\)xu3
cisco,ios,12.2\(33\)src6
cisco,ios,12.2\(33\)sxh2a
cisco,ios,12.4\(24\)t3f
cisco,ios,12.4\(12\)mr2
cisco,ios_xe,3.8.1e
cisco,ios,12.3\(14\)yq8
cisco,ios_xe,3.6.3e
cisco,ios,12.2\(14\)za3
cisco,ios_xe,3.18.2asp
cisco,ios,12.2\(25\)s2
cisco,ios,12.2\(11\)cy
cisco,ios,12.2\(29\)sv
cisco,ios,12.4\(6\)t1
cisco,ios_xe,16.2.2
cisco,ios,12.2\(25\)s7
cisco,ios,12.2\(50\)se2
cisco,ios,12.4\(10c\)
cisco,ios,12.2\(4\)b1
cisco,ios,15.3\(1\)t
cisco,ios_xe,17.7.2
cisco,ios,12.2\(18\)s3
cisco,ios,12.4\(24\)mda8
cisco,ios,15.1\(2\)t3
cisco,ios_xe,16.12.8
cisco,ios,12.4\(15\)t7
cisco,ios,15.7\(3\)m3
cisco,ios,12.4\(4\)t7
cisco,ios,12.2\(2\)xb6
cisco,ios,12.3\(13a\)
cisco,ios,12.2\(14\)sz3
cisco,ios,12.2\(18\)sxd
cisco,ios,12.3\(5a\)b1
cisco,ios,12.4\(3c\)
cisco,ios,15.3\(1\)t2
cisco,ios,12.2\(2\)dd2
cisco,ios,12.2\(3b\)
cisco,ios_xe,16.7.1
cisco,ios,15.3\(3\)s5
cisco,ios,12.3\(17b\)bc3
cisco,ios,15.2\(4\)jb
cisco,ios,15.3\(3\)s1
cisco,ios,15.8\(3\)m0b
cisco,ios,12.2\(14\)s5
cisco,ios,12.3\(2\)jl
cisco,ios,12.3\(2\)xe5
cisco,ios,15.3\(3\)jda13
cisco,ios,15.0\(2\)sg11
cisco,ios,15.3\(3\)jnb6
cisco,ios,15.0\(2\)ej1
cisco,ios,15.2\(5a\)e
cisco,ios,12.2\(16b\)
cisco,ios,15.2\(2\)ea
cisco,ios,15.3\(3\)jbb6a
cisco,ios,15.3\(3\)ji6
cisco,ios,15.8\(3\)m2a
cisco,ios,12.2\(8\)yy
cisco,ios,12.4\(15\)t9
cisco,ios,12.2\(50\)sq2
cisco,ios,12.3\(8\)xy
cisco,ios,12.2\(33\)srd2a
cisco,ios_xe,3.17.4s
cisco,ios,12.2\(18\)sxf17
cisco,ios,12.4\(24\)t
cisco,ios,12.2\(2\)xi2
cisco,ios,12.3\(17b\)
cisco,ios,15.3\(3\)jbb8
cisco,ios_xe,3.8.0e
cisco,ios,12.2\(5b\)
cisco,ios,12.3\(14\)yq1
cisco,ios,12.2\(12l\)
cisco,ios,12.2\(29b\)sv1
cisco,ios,12.2\(60\)ez10
cisco,ios,12.2\(60\)ez12
cisco,ios,12.3\(7\)xs1
cisco,ios,12.3\(10e\)
cisco,ios,12.4\(4\)t3
cisco,ios,12.2\(55\)se1
cisco,ios,15.0\(2\)ex10
cisco,ios,12.3\(5c\)
cisco,ios_xe,3.3.0sg
cisco,ios,12.3\(8\)yd
cisco,ios,12.3\(26\)
cisco,ios,15.3\(3\)jpc100
cisco,ios,12.3\(8\)t9
cisco,ios,12.4\(15\)xr1
cisco,ios_xe,16.3.11
cisco,ios,12.2\(33\)sxi3
cisco,ios,12.3\(11\)t10
cisco,ios,12.3\(8\)ya1
cisco,ios_xe,3.5.7sq
cisco,ios,15.4\(1\)t3
cisco,ios,12.2\(15\)xr
cisco,ios,15.2\(8\)e
cisco,ios_xe,16.12.2s
cisco,ios_xe,17.6.7
cisco,ios,15.4\(2\)t4
cisco,ios,15.1\(3\)s4
cisco,ios,15.0\(2\)sqd3
cisco,ios,15.3\(3\)jpk9
cisco,ios,12.4\(20\)mrb
cisco,ios,12.4\(25e\)jal1a
cisco,ios,12.2\(15\)bc2c
cisco,ios,15.3\(3\)jc3
cisco,ios,12.3\(4\)xq1
cisco,ios,12.2\(25\)sef2
cisco,ios,15.2\(2\)sy1
cisco,ios,12.4\(15\)t2
cisco,ios,15.3\(3\)jf14i
cisco,ios,12.3\(3\)b1
cisco,ios_xe,16.12.1w
cisco,ios,15.3\(3\)jd8
cisco,ios,12.3\(8\)yi3
cisco,ios,12.2\(2\)b1
cisco,ios,15.8\(3\)m8
cisco,ios,15.2\(7\)e10
cisco,ios,15.3\(3\)m8a
cisco,ios_xe,3.18.1bsp
cisco,ios,12.2\(15\)bc2b
cisco,ios,12.2\(18\)ew1
cisco,ios,15.9\(3\)m4a
cisco,ios,12.2\(27\)sbc
cisco,ios_xe,3.3.0sq
cisco,ios,15.4\(2\)s1
cisco,ios,12.2\(28d\)
cisco,ios,12.3\(13a\)bc5
cisco,ios,12.3\(13a\)bc6
cisco,ios_xe,3.13.9s
cisco,ios,15.3\(2\)t4
cisco,ios,12.4\(24\)t4c
cisco,ios,12.2\(25\)se
cisco,ios,12.2\(26\)sv
cisco,ios,12.4\(21a\)jha
cisco,ios,12.2\(46\)ey
cisco,ios,12.2\(50\)se5
cisco,ios,12.4\(9\)t1
cisco,ios,12.2\(25\)sw
cisco,ios,12.3\(7\)t3
cisco,ios,12.2\(33\)scj2a
cisco,ios,15.0\(1\)sy1
cisco,ios,12.2\(4\)mb12
cisco,ios,15.2\(4\)jb4
cisco,ios,12.2\(17d\)sxb2
cisco,ios,15.5\(3\)m9
cisco,ios_xe,3.4.8sg
cisco,ios,12.4\(25e\)jam
cisco,ios,15.2\(7b\)e0b
cisco,ios,12.4\(24\)mda5
cisco,ios_xe,17.4.2a
cisco,ios,12.2\(4\)xv2
cisco,ios,12.2\(44\)se6
cisco,ios_xe,17.9.2a
cisco,ios,12.3\(8\)yi2
cisco,ios,12.2\(50\)sg
cisco,ios,12.3\(15\)
cisco,ios_xe,17.3.5a
cisco,ios,12.2\(15\)mc2j
cisco,ios_xe,3.3.3se
cisco,ios,15.5\(1\)sy2
cisco,ios,12.2\(2\)xt3
cisco,ios,12.2\(33\)sb13
cisco,ios_xe,3.3.4se
cisco,ios,12.2\(2\)xr
cisco,ios,12.2\(20\)s10
cisco,ios,12.2\(54\)sg
cisco,ios,12.2\(2\)yc
cisco,ios,15.1\(3\)s
cisco,ios_xe,3.17.1s
cisco,ios,15.3\(3\)jpj5
cisco,ios,15.5\(3\)s10
cisco,ios,12.2\(13\)zf
cisco,ios,12.4\(4\)xd10
cisco,ios_xe,3.13.2as
cisco,ios,12.2\(31\)sga9
cisco,ios_xe,3.6.5e
cisco,ios,12.3\(8\)yg1
cisco,ios,12.4\(22\)mda3
cisco,ios,12.4\(24\)mda2
cisco,ios,12.2\(18\)sxe5
cisco,ios,12.2\(54\)sg1
cisco,ios,12.4\(20\)t3
cisco,ios,15.5\(3\)s9a
cisco,ios,12.4\(2\)xb6
cisco,ios,12.2\(1a\)xc3
cisco,ios,12.2\(25\)sef3
cisco,ios_xe,16.9.1a
cisco,ios,12.2\(4\)ya10
cisco,ios_xe,3.8.5e
cisco,ios,12.2\(12\)da6
cisco,ios,12.4\(15\)xf
cisco,ios,12.2\(25\)ez
cisco,ios,15.3\(3\)jpn4
cisco,ios,12.4\(15\)xl2
cisco,ios,12.2\(17d\)
cisco,ios,12.4\(24\)mda10
cisco,ios,15.1\(3\)svb2
cisco,ios,12.2\(4\)mb6
cisco,ios,12.2\(2\)xc
cisco,ios,12.3\(21a\)bc1
cisco,ios,12.4\(15\)t13
cisco,ios,12.2\(6c\)
cisco,ios,12.2\(55\)se9
cisco,ios,12.2\(53\)sg5
cisco,ios,15.3\(1\)s1
cisco,ios,12.2\(5d\)
cisco,ios,12.3\(8\)jee
cisco,ios,12.4\(22\)xr6
cisco,ios,12.2\(18\)s1
cisco,ios,15.0\(1\)sy3
cisco,ios,12.2\(50\)sg3
cisco,ios_xe,3.2.0se
cisco,ios,12.3\(8\)xy6
cisco,ios,12.3\(4\)t7
cisco,ios,12.2\(25\)sed1
cisco,ios,12.2\(18\)ixf
cisco,ios,15.3\(3\)jpi1t
cisco,ios,12.2\(15\)jk1
cisco,ios,12.2\(20\)s4
cisco,ios,12.2\(1\)dx1
cisco,ios,12.3\(8\)xw
cisco,ios,12.2\(1\)xs2
cisco,ios,12.3\(14\)ym10
cisco,ios_xe,3.4.0sq
cisco,ios,12.2\(33\)sre6
cisco,ios,12.2\(15\)jk2
cisco,ios,12.2\(33\)sb8a
cisco,ios,12.2\(33\)sre2
cisco,ios,12.3\(14\)yu
cisco,ios_xe,17.6.4
cisco,ios,12.2\(4\)b2
cisco,ios,12.2\(17d\)sxb6
cisco,ios,12.2\(33\)sch3
cisco,ios,15.1\(3\)svd1
cisco,ios,12.2\(11\)zc
cisco,ios,12.3\(4\)xg2
cisco,ios_xe,16.5.3
cisco,ios,15.2\(4\)ea8
cisco,ios,12.2\(20\)s7
cisco,ios,12.2\(12\)da12
cisco,ios,12.3\(9a\)bc4
cisco,ios,12.3\(8\)xw3
cisco,ios,12.2\(50\)sg8
cisco,ios,12.2\(33\)mrb3
cisco,ios,12.2\(31\)sb14
cisco,ios,12.4\(7f\)
cisco,ios,12.4\(25e\)jax2
cisco,ios,15.1\(3\)svb1
